sector,project,account_item,status,request_id,code,vendor,amount_total,amount_paid,amount_canceled,amount_remaining,source_request_date,payment_request_date,approval_date,payment_date
قطاع الإسكان,إسكان الأصالة الرياض,مقاولين الباطن,Paid,0,2103011521,مؤسسة نجم البناء للمقاولات,19451,19451,0,0,6/15/2025,1900-01-00,7/6/2025,7/6/2025
قطاع الإسكان,إسكان الأصالة الرياض,مقاولين الباطن,Paid,0,2103011522,مؤسسة المستقبل الأمثل للمقاولات,22805,22805,0,0,6/15/2025,1900-01-00,7/6/2025,7/6/2025
قطاع الإسكان,إسكان الأصالة الرياض,مقاولين الباطن,Paid,0,2103010902,مؤسسة ناصر جميل للمقاولات,4781,4781,0,0,6/15/2025,1900-01-00,7/6/2025,7/6/2025
قطاع الإسكان,إسكان الأصالة الرياض,مقاولين الباطن,Paid,0,2103011520,شركة قطين للمقاولات,50508,50508,0,0,6/15/2025,1900-01-00,7/14/2025,7/14/2025
قطاع الإسكان,إسكان الأصالة الرياض,مقاولين الباطن,Paid,0,2103011519,شركة البناء السريع المحدودة,55152,55152,0,0,6/15/2025,1900-01-00,7/6/2025,7/6/2025
قطاع الإسكان,إسكان الأصالة الرياض,مقاولين الباطن,Paid,0,2103011534,مؤسسة دوافع نجد,4140,4140,0,0,6/15/2025,1900-01-00,6/26/2025,6/26/2025
قطاع الإسكان,إسكان الأصالة الرياض,موردين,Paid,0,-,مؤسسة صفوة ساره للنقليات,11500,11500,0,0,6/26/2025,1900-01-00,6/26/2025,6/26/2025
قطاع الإسكان,إسكان الأصالة الرياض,مقاولين الباطن,Paid,0,2103011526,شركة فن التشييد للمقاولات,41160,41160,0,0,6/22/2025,1900-01-00,7/6/2025,7/6/2025
قطاع الإسكان,إسكان الأصالة الرياض,عهدة,Paid,0,1101000017,طلب عهدة - كريم رضا,25000,25000,0,0,6/26/2025,7/3/2025,7/3/2025,7/3/2025
قطاع الإسكان,إسكان الأصالة الرياض,عهدة,Paid,0,1101000017,طلب عهدة - كريم رضا,25000,25000,0,0,6/26/2025,7/10/2025,7/10/2025,7/10/2025
قطاع الإسكان,إسكان الأصالة الرياض,عهدة,Canceled,0,1101000017,طلب عهدة - كريم رضا,50000,0,50000,0,6/26/2025,-,-,-
قطاع المصانع,مصنع أبواب مشاريع الإسكان بجدة,موردين,Paid,0,2101010929,مؤسسة فرج حسن بالعبيد,10758,10758,0,0,6/22/2025,6/22/2025,6/22/2025,6/22/2025
قطاع المصانع,مصنع أبواب مشاريع الإسكان بجدة,مقاولين الباطن,Paid,0,2103011290,مؤسسة المستقبل التقني لتأجير المعدات,41400,41400,0,0,7/1/2025,-,-,7/1/2025
قطاع المصانع,مصنع أبواب مشاريع الإسكان بجدة,مقاولين الباطن,Paid,0,2103011290,مؤسسة المستقبل التقني لتأجير المعدات,13800,13800,0,0,8/4/2025,-,-,8/4/2025
قطاع الإسكان,إسكان الأصالة الرياض,مقاولين الباطن,Paid,0,2103011535,مؤسسة وكاد الجزيرة,17008,17008,0,0,6/22/2025,6/22/2025,6/22/2025,6/22/2025
قطاع التحلية,واحة التحلية برابغ,موردين,Paid,0,-,مؤسسة روائع فنون الاعمار للمقاولات (مركز الحميدي مهجع الرويلي),4830,4830,0,0,6/22/2025,1900-01-00,6/30/2025,6/30/2025
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,سداد تصاريح حفر,Paid,0,5104000094,فاتورة رقم 250616021749,1500,1500,0,0,6/22/2025,6/23/2025,6/23/2025,6/23/2025
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,سداد تصاريح حفر,Paid,0,5104000094,فاتورة رقم 250616021826,1522,1522,0,0,6/22/2025,6/23/2025,6/23/2025,6/23/2025
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,سداد تصاريح حفر,Paid,0,5104000094,فاتورة رقم 250616022165,3989,3989,0,0,6/22/2025,6/23/2025,6/23/2025,6/23/2025
قطاع الإسكان,إسكان الأصالة الرياض,موردين,Paid,0,2101010718,مؤسسة دخيل الله دخيل عوده السفياني - أمن وسلامة,2280,2280,0,0,6/26/2025,1900-01-00,6/26/2025,6/26/2025
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,مقاولين الباطن,Paid,0,2103011281,مؤسسة انجاز المبدع للمقاولات,19018,19018,0,0,6/22/2025,1900-01-00,7/29/2025,7/29/2025
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,مقاولين الباطن,Paid,0,2103011529,شركة فوارس الخير للمقاولات,25063,25063,0,0,6/22/2025,7/17/2025,7/17/2025,7/20/2025
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,مقاولين الباطن,Canceled,0,2103011384,مؤسسة سعاد معيض عواض المطيري للمقاولات,14219,0,14219,0,6/22/2025,1900-01-00,-,-
قطاع المياة والصرف الصحي,شبكات الصرف الصحي ومحطة الرفع بالعزيزية الخبر,سداد تصاريح حفر,Paid,0,5104000094,سداد فاتورة رقم 250616020526,1250,1250,0,0,6/23/2025,6/23/2025,6/23/2025,6/23/2025
قطاع المياة والصرف الصحي,شبكات الصرف الصحي ومحطة الرفع بالعزيزية الخبر,موردين,Paid,0,2101010693,شركة المؤسسة الوطنية للتسويق المحدودة نبرو,4457,4457,0,0,6/23/2025,1900-01-00,6/23/2025,6/23/2025
قطاع المياة والصرف الصحي,شبكات الصرف الصحي ومحطة الرفع بالعزيزية الخبر,موردين,Paid,0,2101010930,بيان فايز الشهراني,7400,7400,0,0,6/23/2025,6/23/2025,6/23/2025,6/23/2025
قطاع المياة والصرف الصحي,شبكات الصرف الصحي ومحطة الرفع بالعزيزية الخبر,موردين,Paid,0,-,شركة عبد الهادي للعزل,2415,2415,0,0,6/23/2025,1900-01-00,6/23/2025,6/23/2025
قطاع المياة والصرف الصحي,شبكات الصرف الصحي ومحطة الرفع بالعزيزية الخبر,سدادات,Paid,0,-,ﺧﺎﻟﺪ ﻓﻴﺼﻞ ﻧﺎﻭﻱ ﺍﻟﻌﻄﻴﻔﻲ العنزي,14000,14000,0,0,6/23/2025,1900-01-00,7/3/2025,7/3/2025
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,سداد تصاريح حفر,Paid,0,5104000094,فاتورة رقم 250616024952,127,127,0,0,6/24/2025,6/24/2025,6/24/2025,6/24/2025
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,سداد تصاريح حفر,Paid,0,5104000094,فاتورة رقم 250616024870,122,122,0,0,6/24/2025,6/24/2025,6/24/2025,6/24/2025
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,سداد تصاريح حفر,Paid,0,5104000094,فاتورة رقم 250616024831,129,129,0,0,6/24/2025,6/24/2025,6/24/2025,6/24/2025
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,سداد تصاريح حفر,Paid,0,5104000094,فاتورة رقم 250616024827,129,129,0,0,6/24/2025,6/24/2025,6/24/2025,6/24/2025
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,سداد تصاريح حفر,Paid,0,5104000094,فاتورة رقم 250616023937,1375,1375,0,0,6/24/2025,6/24/2025,6/24/2025,6/24/2025
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,سداد تصاريح حفر,Paid,0,5104000094,فاتورة رقم 250616023845,849,849,0,0,6/24/2025,6/24/2025,6/24/2025,6/24/2025
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,سداد تصاريح حفر,Paid,0,5104000094,فاتورة رقم 250616023603,5505,5505,0,0,6/24/2025,6/24/2025,6/24/2025,6/24/2025
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,سداد تصاريح حفر,Paid,0,5104000094,فاتورة رقم 250616022137,525,525,0,0,6/24/2025,6/24/2025,6/24/2025,6/24/2025
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,موردين,Paid,0,2101010530,شركة محمد سعد المشرى واخوانه,7648,7648,0,0,7/1/2025,-,-,7/1/2025
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,سداد تصاريح حفر,Paid,0,5104000094,فاتورة رقم 250616027972,953,953,0,0,6/24/2025,6/26/2025,6/26/2025,6/26/2025
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,سدادات,Paid,0,5104000007,سداد كهرباء - المفوتر 006,316,316,0,0,6/24/2025,1900-01-00,1900-01-00,1900-01-00
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,موردين,Paid,0,2101010855,مؤسسة عراقة الإعمار للمقاولات,22770,22770,0,0,6/24/2025,8/3/2025,8/3/2025,8/3/2025
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,موردين,Paid,0,2101010855,مؤسسة عراقة الإعمار للمقاولات,22770,22770,0,0,6/24/2025,8/12/2025,8/12/2025,8/12/2025
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,سدادات,Paid,0,-,سعد علي صالح الرشيدي,6000,6000,0,0,6/24/2025,1900-01-00,7/15/2025,7/15/2025
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,سدادات,Paid,0,-,فواز صالح مدلة الرشيدي,12000,12000,0,0,6/24/2025,1900-01-00,7/15/2025,7/15/2025
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,سدادات,Paid,0,-,فواز فايز شباب العياضي الحربي,7500,7500,0,0,6/24/2025,1900-01-00,7/15/2025,7/15/2025
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,سدادات,Paid,0,-,مشاري سعد الصاعدي,7200,7200,0,0,6/24/2025,1900-01-00,7/15/2025,7/15/2025
قطاعات أخرى,معدات الطائف,عهدة,Paid,0,1109010058,طلب عهدة - محمد عبد العزيز,15000,15000,0,0,6/21/2025,-,-,6/21/2025
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,عهدة,Paid,146,-,طلب عهدة - محمد القطفاني,47350,47350,0,0,6/26/2025,1900-01-00,7/2/2025,7/2/2025
قطاع المياة والصرف الصحي,إستكمال شبكات الصرف الصحي لمدينتي الهفوف والمبرز,سداد تصاريح حفر,Paid,0,5104000094,فاتورة رقم 250616029974,2694,2694,0,0,6/26/2025,6/26/2025,6/26/2025,6/26/2025
قطاع المياة والصرف الصحي,شبكات الصرف الصحي ومحطة الرفع بالعزيزية الخبر,موردين,Paid,187,2101011018,شركة امجد عبد العزيز الحقيل للوقود,25000,25000,0,0,6/26/2025,1900-01-00,7/3/2025,7/3/2025
قطاعات أخرى,مشروع عقد كهرباء 36 ك .ف جازان,موردين,Paid,0,2101010949,المعهد السعودي التقني لخدمات الكهرباء,8533,8533,0,0,6/26/2025,1900-01-00,6/26/2025,6/26/2025
قطاعات أخرى,مشروع عقد كهرباء 36 ك .ف جازان,عهدة,Paid,0,1109010174,طلب عهدة - تاج الدين شرف الدين,20000,20000,0,0,6/26/2025,6/26/2025,6/26/2025,6/26/2025
قطاع الإسكان,صيانة إسكان المدينة و العاقول,سدادات,Paid,0,5104000012,جميلة عايض نخيلان البلادي,7000,7000,0,0,6/26/2025,-,-,6/26/2025
قطاع الإسكان,صيانة إسكان المدينة و العاقول,سدادات,Paid,0,5104000007,كهرباء - رقم الفاتورة: ٢١٨٠٢٣١٥٧٤٥٩,829,829,0,0,6/26/2025,1900-01-00,1900-01-00,1900-01-00
قطاع الإسكان,صيانة إسكان المدينة و العاقول,سدادات,Paid,0,5104000007,كهرباء - رقم الفاتورة: ٢١٨٠٢٣١٥٧٤٥٨,818,818,0,0,6/26/2025,1900-01-00,1900-01-00,1900-01-00
قطاع التحلية,الصبة الخرسانية تحلية جازان,عهدة,Canceled,127,1109010035,طلب عهدة - م وجدي عبدالواحد,8000,0,8000,0,6/26/2025,-,-,-
قطاع التحلية,الصبة الخرسانية تحلية جازان,سدادات,Canceled,0,5104000007,شركة الكهرباء السعودية - رقم الفاتورة 10048353067,2255,0,2255,0,6/26/2025,-,-,-
قطاع التحلية,الصبة الخرسانية تحلية جازان,سدادات,Canceled,0,5104000007,شركة الكهرباء السعودية - رقم الفاتورة 30015955482,713,0,713,0,6/26/2025,-,-,-
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,موردين,Paid,0,2101010847,مصنع التوكيلات للخرسانة الجاهزة - جاك,38000,38000,0,0,6/26/2025,1900-01-00,6/26/2025,6/26/2025
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,مقاولين الباطن,Paid,0,2103011443,شركة تطوير المعرفة للمقاولات العامة,15702,15702,0,0,6/26/2025,1900-01-00,6/26/2025,6/26/2025
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,مقاولين الباطن,Paid,0,2103011281,مؤسسة انجاز المبدع للمقاولات,27429,27429,0,0,6/26/2025,1900-01-00,6/26/2025,6/26/2025
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,مقاولين الباطن,Paid,0,2103011384,مؤسسة سعاد معيض عواض المطيري للمقاولات,14352,14352,0,0,6/26/2025,1900-01-00,6/26/2025,6/26/2025
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,سدادات,Paid,0,5104000007,كهرباء,316,316,0,0,6/26/2025,1900-01-00,6/26/2025,6/26/2025
قطاع المياة والصرف الصحي,شبكات الصرف الصحي ومحطة الرفع بالعزيزية الخبر,سدادات,Paid,0,5104000007,الشركة السعودية للكهرباء - فاتورة رقم 30078941704,551,551,0,0,6/26/2025,1900-01-00,6/26/2025,6/26/2025
قطاع المياة والصرف الصحي,شبكات الصرف الصحي ومحطة الرفع بالعزيزية الخبر,سدادات,Paid,0,5104000007,الشركة السعودية للكهرباء - فاتورة رقم 30078941713,674,674,0,0,6/26/2025,1900-01-00,6/26/2025,6/26/2025
